id,age,sex,marits,canton,region,nationality,mother_tongue,educ,insured_earn,lastj_occpt,lastj_fct,lastj_rate,child_subsidies,unempl_r,gdp_gr,treat,date_start,date_end,contr_2y
6931,56.833332,Female,Unmarried,NE,Mittelland,Swiss,French,Apprenticeship or matura,1894,sales,Specialist role,51.040001,0,4.6999998,8.0723896,0,01nov2011,20apr2012,19
6943,27.416666,Female,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,3305.9438,sales,Specialist role,96.294846,0,3.5,.48105001,0,14mar2015,25aug2015,14
6943,23.916666,Female,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,3218,sales,Specialist role,91.809998,0,2,1.24907,0,09sep2011,01jan2012,14
6957,35.333332,Female,Unmarried,LU,Central Switzerland,Swiss,German,Apprenticeship or matura,5384.335,sales,Specialist role,67.705215,0,1.9,1.14118,0,04feb2015,03feb2017,13
6957,31.75,Female,Unmarried,LU,Central Switzerland,Swiss,German,Apprenticeship or matura,4621,sales,Specialist role,80,0,1.8,.60433,0,27jul2011,26jul2013,16
6973,59.583332,Female,Married,GR,Oriental Switzerland,Swiss,German,School,4718,gastronomy,,97.089996,0,1.5,2.2160599,0,05apr2011,31aug2011,16
6973,64.083336,Female,Married,GR,Oriental Switzerland,Swiss,German,School,4699.3789,gastronomy,,100,0,1.6,.00288,2,13oct2015,12mar2016,16
6980,44.166668,Female,Married,SH,Oriental Switzerland,Swiss,English,,3522,health,Specialist role,80.599998,0,1.4,1.1989501,,09dec2011,30apr2012,15
6980,47.416668,Female,Married,SH,Oriental Switzerland,Swiss,English,,2080.6074,health,Specialist role,75.722923,0,1.5,-.37757999,,09mar2015,04aug2015,14
6985,25.583334,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,3798,office & admin,Specialist role,100,0,2,1.83551,0,03aug2011,01oct2011,12
6985,29.916666,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,4229.1958,office & admin,Specialist role,72.881706,0,3.5,-.23394001,0,05dec2015,28feb2016,12
6992,18,Female,Unmarried,UR,Central Switzerland,Swiss,French,School,1107,office & admin,Studying or other,100,0,1.2,3.71275,0,16may2011,02sep2011,2
6992,22.333334,Female,Unmarried,UR,Central Switzerland,Swiss,French,School,0,office & admin,Studying or other,81.211975,0,1,2.3784001,0,29sep2015,26jan2016,2
7027,43.916668,Female,Unmarried,SH,Oriental Switzerland,Swiss,German,Apprenticeship or matura,4431,office & admin,,86,0,1.4,1.1989501,0,01may2011,15may2011,0
7027,48,Female,Unmarried,SH,Oriental Switzerland,Swiss,German,Apprenticeship or matura,4739.9189,office & admin,,89.480347,0,1.5,-.37757999,0,27jun2015,12jul2015,0
7032,50.25,Female,Married,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,5070,health,,82,0,1.9,-.89851999,0,01dec2011,30apr2012,18
7032,53.916668,Female,Married,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,5950.0757,health,,81.71727,0,2.0999999,1.32221,2,04aug2015,01feb2016,18
7036,25.166666,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,University,3320,gastronomy,Specialist role,100,0,2,1.83551,0,11feb2011,07mar2011,15
7036,29.833334,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,University,4328.3516,gastronomy,Specialist role,96.890289,0,3.5,-.23394001,0,22oct2015,25nov2015,15
7040,40.75,Female,Married,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,3705,office & admin,,60,0,4.4000001,1.8381799,0,01mar2011,29feb2012,13
7040,44.666668,Female,Unmarried,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,4098.7876,office & admin,,16.564812,0,3.9000001,1.27924,0,15feb2015,29feb2016,12
7051,21.083334,Female,Unmarried,BL,North-Western Switzerland,Swiss,German,Apprenticeship or matura,3864,sales,Specialist role,100,0,2.7,1.57066,0,31oct2011,31may2012,17
7051,25.083334,Female,Unmarried,BL,North-Western Switzerland,Swiss,German,Apprenticeship or matura,3584.6367,sales,Specialist role,100,0,2.3,1.1521699,0,02oct2015,27jun2016,16
7057,23.083334,Female,Unmarried,ZG,Central Switzerland,Swiss,Other,Apprenticeship or matura,4659,sales,Specialist role,100,0,1.9,-.89851999,0,06sep2011,27sep2011,0
7057,27.333334,Female,Unmarried,ZG,Central Switzerland,Swiss,Other,Apprenticeship or matura,4990.1489,sales,Specialist role,91.915092,0,2.0999999,1.32221,0,12dec2015,23jan2016,0
7065,31.166666,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,4386.4092,social occupations,Specialist role,69.419113,0,1.8,1.26635,0,15apr2015,02jun2015,13
7065,27.25,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,4675,social occupations,Specialist role,87.07,0,2.5999999,.75863999,0,24may2011,30jun2011,13
7070,58.083332,Female,Unmarried,VD,Lake Geneva,Swiss,German,School,5633,office & admin,Specialist role,100,0,4.4000001,1.8381799,0,06may2011,04jun2012,1
7070,62.416668,Female,Unmarried,VD,Lake Geneva,Swiss,German,School,5757.8047,office & admin,Specialist role,100,0,3.9000001,1.27924,3,24sep2015,23sep2016,0
7073,41.25,Female,Married,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,1378,gastronomy,Specialist role,100,0,2.5999999,.75863999,0,01nov2011,13feb2012,8
7078,20.25,Female,Unmarried,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,1378,office & admin,,100,0,4.4000001,1.8381799,0,01mar2011,14oct2011,15
7078,25,Female,Unmarried,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,475.39545,office & admin,,96.99147,0,3.9000001,1.27924,0,19dec2015,19aug2016,14
7091,55.583332,Female,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,4362,social occupations,Specialist role,100,0,1.9,-.89851999,0,01jul2011,31aug2011,12
7091,59.75,Female,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,3452.4597,social occupations,Specialist role,100,0,2.0999999,1.32221,1,11sep2015,15dec2015,11
7101,31.333334,Female,Unmarried,GE,Lake Geneva,Swiss,French,Apprenticeship or matura,5551,health,Specialist role,100,0,5.5999999,-.25812,0,14jun2011,05mar2012,17
7101,35.833332,Female,Unmarried,GE,Lake Geneva,Swiss,French,Apprenticeship or matura,4285.9922,health,Specialist role,100,0,5.0999999,-1.26754,0,01dec2015,09sep2016,16
7117,25.75,Female,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,3337,office & admin,,70,0,2,1.24907,0,13jul2011,30sep2011,1
7117,29.666666,Female,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,2934.75,office & admin,Specialist role,66.74057,0,3.5,.48105001,0,01jun2015,13oct2015,1
7119,31.083334,Female,Unmarried,FR,Mittelland,Swiss,French,Apprenticeship or matura,3591.9363,social occupations,Studying or other,94.12291,1,2.7,.39523,0,29mar2015,25jun2015,18
7119,27.583334,Female,Unmarried,FR,Mittelland,Swiss,French,Apprenticeship or matura,3779,social occupations,Studying or other,78.889999,0,2.0999999,.53127998,0,01sep2011,01oct2011,18
7133,40,Female,Married,OW,Central Switzerland,Swiss,Other,Apprenticeship or matura,2756,"tourism,transport,communication",Specialist role,100,0,.80000001,.30241999,0,13aug2011,14mar2013,5
7133,44,Female,Married,OW,Central Switzerland,Swiss,Other,Apprenticeship or matura,3778.9343,"tourism,transport,communication",,100,0,.80000001,1.42932,0,22aug2015,05may2017,3
7136,22.666666,Female,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,4385,sales,Specialist role,100,0,2,1.24907,0,01jun2011,31aug2011,17
7136,26.25,Female,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,3638.7627,sales,Specialist role,100,0,3.5,.48105001,0,29jan2015,16may2015,16
7143,42,Female,Married,ZG,Central Switzerland,Swiss,German,University,6057.7046,management & hr,Managerial role,57.32925,0,2.0999999,1.32221,0,21sep2015,28feb2016,12
7143,37.833332,Female,Married,ZG,Central Switzerland,Swiss,German,University,6133,management & hr,Managerial role,60,0,1.9,-.89851999,0,01jul2011,30nov2011,12
7146,44.083332,Female,Married,ZG,Central Switzerland,Swiss,German,Specialized,6558.1318,science & arts,Managerial role,71.53772,1,2.0999999,1.32221,0,07jan2015,,10
7146,40.333332,Female,Unmarried,ZG,Central Switzerland,Swiss,German,Specialized,5402,sales,Managerial role,60,1,1.9,-.89851999,0,01apr2011,31dec2012,12
7157,54.583332,Female,Unmarried,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,4604,cleaning & pers service,Specialist role,100,0,.80000001,.30241999,0,03oct2011,02oct2013,12
7157,58.333332,Female,Unmarried,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,4043.9617,cleaning & pers service,Specialist role,91.569733,0,.80000001,1.42932,1,14jul2015,15jan2017,9
7169,44.666668,Female,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,7258,science & arts,Specialist role,100,0,2,1.24907,0,01apr2011,31may2011,16
7169,48.833332,Female,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,6053.04,science & arts,Specialist role,98.063759,0,3.5,.48105001,3,01jun2015,13dec2015,15
7174,49.75,Female,Married,SH,Oriental Switzerland,Swiss,German,Apprenticeship or matura,5892.2456,office & admin,Specialist role,58.696835,0,1.5,-.37757999,3,13sep2015,16mar2016,15
7174,45.166668,Female,Unmarried,SH,Oriental Switzerland,Swiss,German,Apprenticeship or matura,6067,office & admin,Specialist role,80,0,1.4,1.1989501,0,04feb2011,30apr2011,15
7201,47.166668,Female,Married,UR,Central Switzerland,Swiss,French,Specialized,5109,office & admin,Specialist role,53.330002,0,1.2,3.71275,0,01sep2011,31oct2011,23
7201,50.583332,Female,Married,UR,Central Switzerland,Swiss,French,Specialized,3293.8521,office & admin,Specialist role,44.272377,0,1,2.3784001,1,02feb2015,30apr2015,23
7220,21.416666,Female,Unmarried,LU,Central Switzerland,Swiss,German,School,1802,health,,54.419998,1,1.8,.60433,0,04jan2011,15feb2011,8
7224,58.666668,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,5255.3843,health,Specialist role,100,0,3.5,-.23394001,2,20jan2015,09may2016,13
7233,26.333334,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,University,3320,science & arts,Specialist role,100,0,2,1.83551,0,11oct2011,03feb2012,0
7233,30.5,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,University,4111.7656,science & arts,Specialist role,100,0,3.5,-.23394001,0,01dec2015,15apr2016,0
7238,43.166668,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,2187.7202,sales,Specialist role,67.94313,0,1.8,1.26635,0,14jun2015,03sep2015,13
7238,38.75,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,3450,sales,Specialist role,82,0,2.5999999,.75863999,0,04jan2011,11mar2011,14
7247,42.916668,Female,Married,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,3573,office & admin,Specialist role,60,0,2.5999999,.75863999,0,29apr2011,27jun2011,0
7247,46.916668,Female,Married,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,4030.1528,office & admin,Specialist role,44.47504,0,1.8,1.26635,2,28apr2015,02oct2015,0
7267,59,Female,Married,BS,North-Western Switzerland,Swiss,German,Apprenticeship or matura,6056.2656,office & admin,Specialist role,100,0,2.5,1.86443,3,23jul2015,29sep2015,1
7267,54.583332,Female,Married,BS,North-Western Switzerland,Swiss,German,Apprenticeship or matura,6155,health,Specialist role,97.120003,0,3.7,4.2624898,0,21feb2011,01apr2011,1
7270,25.083334,Female,Unmarried,LU,Central Switzerland,Swiss,German,Apprenticeship or matura,2494.123,health,,100,0,1.9,1.14118,0,02aug2015,26sep2015,16
7270,20.75,Female,Unmarried,LU,Central Switzerland,Swiss,German,Apprenticeship or matura,4302,health,,100,0,1.8,.60433,0,18apr2011,31may2011,16
7279,30.25,Female,Unmarried,ZG,Central Switzerland,Swiss,English,Apprenticeship or matura,5712,others (skilled),Specialist role,100,0,1.9,-.89851999,0,04oct2011,31may2012,19
7279,34.333332,Female,Unmarried,ZG,Central Switzerland,Swiss,English,Apprenticeship or matura,3720.4888,others (skilled),Specialist role,73.72673,0,2.0999999,1.32221,0,08nov2015,14jul2016,18
7288,22.75,Female,Unmarried,OW,Central Switzerland,Swiss,Other,Apprenticeship or matura,1423.5304,sales,Specialist role,100,0,.80000001,1.42932,0,04oct2015,15jan2016,3
7288,18.583334,Female,Unmarried,OW,Central Switzerland,Swiss,Other,Apprenticeship or matura,1378,sales,Specialist role,100,0,.80000001,.30241999,0,01aug2011,02nov2011,3
7289,35,Female,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,6028.312,office & admin,Specialist role,94.439148,0,1,2.3784001,0,17jul2015,16aug2015,0
7289,31.25,Female,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,5760,office & admin,Specialist role,97.5,0,1.2,3.71275,0,18oct2011,14nov2011,0
7302,54.25,Female,Unmarried,VD,Lake Geneva,Swiss,French,School,832.41174,sales,,36.283104,0,3.9000001,1.27924,1,06sep2015,05sep2017,16
7302,50.416668,Female,Unmarried,VD,Lake Geneva,Swiss,French,School,808,sales,,24.18,0,4.4000001,1.8381799,0,01nov2011,30sep2013,19
7304,50.416668,Female,Unmarried,FR,Mittelland,Swiss,German,Apprenticeship or matura,6918,others (skilled),Specialist role,100,0,2.0999999,.53127998,0,21sep2011,09jan2012,14
7304,53.833332,Female,Unmarried,FR,Mittelland,Swiss,German,Apprenticeship or matura,6643.916,others (skilled),Specialist role,100,0,2.7,.39523,3,12feb2015,16aug2015,14
7317,51,Female,Unmarried,BL,North-Western Switzerland,Swiss,Other,Specialized,3154.1196,"banking, trust & insurance",Specialist role,62.872219,0,2.3,1.1521699,1,12nov2015,26jul2016,18
7317,47.083332,Female,Unmarried,BL,North-Western Switzerland,Swiss,Other,Specialized,3431,"banking, trust & insurance",Specialist role,70.169998,0,2.7,1.57066,0,01dec2011,30sep2012,19
7324,19.166666,Female,Unmarried,OW,Central Switzerland,Swiss,German,School,1350,sales,Specialist role,100,0,.80000001,.30241999,0,18aug2011,15feb2012,6
7324,23.333334,Female,Unmarried,OW,Central Switzerland,Swiss,German,School,1734.8856,sales,Specialist role,95.396774,0,.80000001,1.42932,0,24oct2015,12may2016,6
7326,62.75,Female,Married,FR,Mittelland,Swiss,German,,795,sales,,23.629999,0,2.0999999,.53127998,,25jul2011,02mar2012,16
7333,19.5,Female,Unmarried,VD,Lake Geneva,Swiss,Other,Apprenticeship or matura,4008,gastronomy,Specialist role,100,0,4.4000001,1.8381799,0,02sep2011,17jan2012,0
7333,23.583334,Female,Unmarried,VD,Lake Geneva,Swiss,Other,Apprenticeship or matura,3582.4014,gastronomy,Specialist role,100,0,3.9000001,1.27924,0,05oct2015,22feb2016,0
7334,37.083332,Female,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,4604.2729,education,Specialist role,86.189812,0,2.0999999,1.32221,0,08jul2015,23nov2015,16
7334,33.25,Female,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,3308,education,Specialist role,83.349998,0,1.9,-.89851999,0,30sep2011,31jan2012,17
7338,30.916666,Female,Married,ZG,Central Switzerland,Swiss,Other,School,2758,others (skilled),,100,0,1.9,-.89851999,0,22apr2011,23oct2011,5
7338,35.5,Female,Unmarried,ZG,Central Switzerland,Swiss,Other,School,816.50885,others (skilled),,91.179688,0,2.0999999,1.32221,0,02nov2015,26may2016,4
7342,24.25,Female,Unmarried,SO,Mittelland,Swiss,German,Apprenticeship or matura,1687.4081,office & admin,Specialist role,100,0,2.4000001,.52200001,0,15dec2015,26feb2016,14
7342,20.25,Female,Unmarried,SO,Mittelland,Swiss,German,Apprenticeship or matura,2753,office & admin,Specialist role,100,0,2.2,1.14508,0,06dec2011,09jan2012,14
7343,29,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,University,4467.5161,others (skilled),,100,0,3.5,-.23394001,0,16aug2015,25nov2015,9
7343,25,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,University,4174,others (skilled),,100,0,2,1.83551,0,29aug2011,01nov2011,10
7360,22.666666,Female,Unmarried,UR,Central Switzerland,Swiss,Other,Apprenticeship or matura,4225,sales,Specialist role,100,0,1.2,3.71275,0,10oct2011,23nov2011,0
7360,26.75,Female,Married,UR,Central Switzerland,Swiss,Other,Apprenticeship or matura,3922.322,sales,Specialist role,100,0,1,2.3784001,0,29nov2015,22feb2016,0
7382,28.083334,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,1594.3455,sales,Managerial role,62.045918,0,1.8,1.26635,0,15sep2015,29jun2016,16
7382,24.333334,Female,Unmarried,AG,North-Western Switzerland,Swiss,German,Apprenticeship or matura,2528,sales,Specialist role,74,0,2.5999999,.75863999,0,08dec2011,31aug2012,16
7383,31.75,Female,Unmarried,BE,Mittelland,Swiss,Other,School,3058.3394,gastronomy,,88.538742,1,3.5,.48105001,0,22aug2015,15oct2015,9
7393,29.333334,Female,Married,ZG,Central Switzerland,Swiss,German,School,516.72412,office & admin,Specialist role,100,0,2.0999999,1.32221,0,11apr2015,21jun2015,9
7393,25.25,Female,Unmarried,ZG,Central Switzerland,Swiss,German,School,775,gastronomy,,100,0,1.9,-.89851999,0,02mar2011,16apr2011,10
7395,38.5,Female,Unmarried,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,3112,gastronomy,Specialist role,100,0,4.4000001,1.8381799,0,12jan2011,16may2011,5
7395,42.75,Female,Unmarried,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,1530.8794,gastronomy,Specialist role,100,0,3.9000001,1.27924,0,30apr2015,11sep2015,4
7411,62.666668,Female,Unmarried,GR,Oriental Switzerland,Swiss,German,Apprenticeship or matura,418.87161,sales,Specialist role,50.62793,0,1.6,.00288,1,30sep2015,12aug2017,0
7411,58.5,Female,Unmarried,GR,Oriental Switzerland,Swiss,German,Apprenticeship or matura,1458,sales,Specialist role,51.630001,0,1.5,2.2160599,0,06jul2011,05jul2013,0
7420,27.916666,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,766.16803,sales,Specialist role,85.284027,0,3.5,-.23394001,0,18oct2015,12aug2016,11
7420,23.25,Female,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,2868,sales,Specialist role,80,0,2,1.83551,0,01feb2011,26sep2011,12
7428,48,Female,Married,VD,Lake Geneva,Swiss,Other,School,2883.6873,gastronomy,,91.05471,1,3.9000001,1.27924,1,11jul2015,19nov2015,5
7430,25.166666,Female,Unmarried,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,4030,sales,Specialist role,96.839996,0,.80000001,.30241999,0,01sep2011,21sep2011,0
7430,28.75,Female,Unmarried,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,3424.6035,sales,Specialist role,100,0,.80000001,1.42932,0,11apr2015,12jun2015,0
7435,25.833334,Female,Unmarried,GR,Oriental Switzerland,Swiss,German,Apprenticeship or matura,2364.0154,gastronomy,Specialist role,99.749748,0,1.6,.00288,0,18mar2015,19apr2015,12
7435,22,Female,Unmarried,GR,Oriental Switzerland,Swiss,German,Apprenticeship or matura,3855,gastronomy,Specialist role,100,0,1.5,2.2160599,0,05may2011,31may2011,12
7438,29.666666,Female,Unmarried,ZG,Central Switzerland,Swiss,German,Specialized,4834.3296,management & hr,Specialist role,100,0,2.0999999,1.32221,0,09may2015,12oct2015,16
7438,25.666666,Female,Unmarried,ZG,Central Switzerland,Swiss,German,Specialized,6103,management & hr,Specialist role,100,0,1.9,-.89851999,0,02may2011,02sep2011,16
7443,36.583332,Female,Married,NE,Mittelland,Swiss,Other,School,4307.9556,gastronomy,,100,0,5,3.2692299,0,09feb2015,30jul2015,16
